event_ticker,event_title,market_ticker,yes_team_subtitle,no_team_subtitle,status,result,open_time,close_time,occurrence_datetime,settlement_value_dollars,volume,open_interest
KXWCGAME-26JUN18CZERSA,Czechia vs South Africa,KXWCGAME-26JUN18CZERSA-CZE,Czechia,Czechia,finalized,no,2026-05-22T18:51:00Z,2026-06-18T18:03:24Z,2026-06-18T19:00:00Z,0.0,12592068.12,7234405.24
KXWCGAME-26JUN18CZERSA,Czechia vs South Africa,KXWCGAME-26JUN18CZERSA-RSA,South Africa,South Africa,finalized,no,2026-05-22T18:51:00Z,2026-06-18T18:03:24Z,2026-06-18T19:00:00Z,0.0,7729457.31,3747802.98
KXWCGAME-26JUN18CZERSA,Czechia vs South Africa,KXWCGAME-26JUN18CZERSA-TIE,Tie,Tie,finalized,yes,2026-05-22T18:51:00Z,2026-06-18T18:03:24Z,2026-06-18T19:00:00Z,1.0,10933659.32,7870737.68
KXWCGAME-26JUN17UZBCOL,Uzbekistan vs Colombia,KXWCGAME-26JUN17UZBCOL-UZB,Uzbekistan,Uzbekistan,finalized,no,2026-02-04T18:27:00Z,2026-06-18T04:06:35Z,2026-06-18T03:52:56.372Z,0.0,20518199.74,13701175.07
KXWCGAME-26JUN17UZBCOL,Uzbekistan vs Colombia,KXWCGAME-26JUN17UZBCOL-COL,Colombia,Colombia,finalized,yes,2026-02-04T18:27:00Z,2026-06-18T04:06:35Z,2026-06-18T03:52:56.372Z,1.0,19064249.47,10703056.36
KXWCGAME-26JUN17UZBCOL,Uzbekistan vs Colombia,KXWCGAME-26JUN17UZBCOL-TIE,Tie,Tie,finalized,no,2026-02-04T18:27:00Z,2026-06-18T04:06:35Z,2026-06-18T03:52:56.372Z,0.0,13729259.11,7248306.72
KXWCGAME-26JUN17GHAPAN,Ghana vs Panama,KXWCGAME-26JUN17GHAPAN-GHA,Ghana,Ghana,finalized,yes,2026-02-04T18:27:00Z,2026-06-18T01:05:03Z,2026-06-18T00:48:38.367Z,1.0,17468901.36,8814314.09
KXWCGAME-26JUN17GHAPAN,Ghana vs Panama,KXWCGAME-26JUN17GHAPAN-PAN,Panama,Panama,finalized,no,2026-02-04T18:27:00Z,2026-06-18T01:05:03Z,2026-06-18T00:48:38.367Z,0.0,10486854.38,6527191.43
KXWCGAME-26JUN17GHAPAN,Ghana vs Panama,KXWCGAME-26JUN17GHAPAN-TIE,Tie,Tie,finalized,no,2026-02-04T18:27:00Z,2026-06-18T01:05:03Z,2026-06-18T00:48:38.367Z,0.0,11468326.37,6015760.91
KXWCGAME-26JUN17ENGCRO,England vs Croatia,KXWCGAME-26JUN17ENGCRO-ENG,England,England,finalized,yes,2026-02-04T18:27:00Z,2026-06-17T22:08:34Z,2026-06-17T21:52:39.255Z,1.0,18678499.43,9500205.42
KXWCGAME-26JUN17ENGCRO,England vs Croatia,KXWCGAME-26JUN17ENGCRO-CRO,Croatia,Croatia,finalized,no,2026-02-04T18:27:00Z,2026-06-17T22:08:34Z,2026-06-17T21:52:39.255Z,0.0,19144100.35,12253370.35
KXWCGAME-26JUN17ENGCRO,England vs Croatia,KXWCGAME-26JUN17ENGCRO-TIE,Tie,Tie,finalized,no,2026-02-04T18:27:00Z,2026-06-17T22:08:34Z,2026-06-17T21:52:39.255Z,0.0,13285514.36,8120450.75
KXWCGAME-26JUN17PORCOD,Portugal vs Congo DR,KXWCGAME-26JUN17PORCOD-POR,Portugal,Portugal,finalized,no,2026-05-22T18:51:00Z,2026-06-17T19:01:43Z,2026-06-17T20:00:00Z,0.0,25941814.98,15026197.05
KXWCGAME-26JUN17PORCOD,Portugal vs Congo DR,KXWCGAME-26JUN17PORCOD-COD,Congo DR,Congo DR,finalized,no,2026-05-22T18:51:00Z,2026-06-17T19:01:43Z,2026-06-17T20:00:00Z,0.0,15624458.07,8758362.67
KXWCGAME-26JUN17PORCOD,Portugal vs Congo DR,KXWCGAME-26JUN17PORCOD-TIE,Tie,Tie,finalized,yes,2026-05-22T18:51:00Z,2026-06-17T19:01:43Z,2026-06-17T20:00:00Z,1.0,8912438.12,5140974.99
KXWCGAME-26JUN17AUTJOR,Austria vs Jordan,KXWCGAME-26JUN17AUTJOR-AUT,Austria,Austria,finalized,yes,2026-02-04T18:27:00Z,2026-06-17T06:10:02Z,2026-06-17T05:59:14.87Z,1.0,11292350.28,5367596.37
KXWCGAME-26JUN17AUTJOR,Austria vs Jordan,KXWCGAME-26JUN17AUTJOR-JOR,Jordan,Jordan,finalized,no,2026-02-04T18:27:00Z,2026-06-17T06:10:02Z,2026-06-17T05:59:14.87Z,0.0,16628560.31,10915731.86
KXWCGAME-26JUN17AUTJOR,Austria vs Jordan,KXWCGAME-26JUN17AUTJOR-TIE,Tie,Tie,finalized,no,2026-02-04T18:27:00Z,2026-06-17T06:10:02Z,2026-06-17T05:59:14.87Z,0.0,12293208.69,5812410.51
KXWCGAME-26JUN16ARGDZA,Argentina vs Algeria,KXWCGAME-26JUN16ARGDZA-ARG,Argentina,Argentina,finalized,yes,2026-02-04T18:27:00Z,2026-06-17T03:01:01Z,2026-06-17T02:50:20.88Z,1.0,22887409.68,15619478.46
KXWCGAME-26JUN16ARGDZA,Argentina vs Algeria,KXWCGAME-26JUN16ARGDZA-DZA,Algeria,Algeria,finalized,no,2026-02-04T18:27:00Z,2026-06-17T03:01:01Z,2026-06-17T02:50:20.88Z,0.0,9164703.56,6472952.23
KXWCGAME-26JUN16ARGDZA,Argentina vs Algeria,KXWCGAME-26JUN16ARGDZA-TIE,Tie,Tie,finalized,no,2026-02-04T18:27:00Z,2026-06-17T03:01:01Z,2026-06-17T02:50:20.88Z,0.0,5231187.54,3354570.22
KXWCGAME-26JUN16IRQNOR,Iraq vs Norway,KXWCGAME-26JUN16IRQNOR-IRQ,Iraq,Iraq,finalized,no,2026-05-22T18:51:00Z,2026-06-17T00:06:28Z,2026-06-17T01:00:00Z,0.0,20937638.43,15382447.03
KXWCGAME-26JUN16IRQNOR,Iraq vs Norway,KXWCGAME-26JUN16IRQNOR-NOR,Norway,Norway,finalized,yes,2026-05-22T18:51:00Z,2026-06-17T00:06:28Z,2026-06-17T01:00:00Z,1.0,7687381.81,4987356.05
KXWCGAME-26JUN16IRQNOR,Iraq vs Norway,KXWCGAME-26JUN16IRQNOR-TIE,Tie,Tie,finalized,no,2026-05-22T18:51:00Z,2026-06-17T00:06:28Z,2026-06-17T01:00:00Z,0.0,10865404.54,6527074.6
KXWCGAME-26JUN16FRASEN,France vs Senegal,KXWCGAME-26JUN16FRASEN-FRA,France,France,finalized,yes,2026-02-04T18:27:00Z,2026-06-16T21:06:11Z,2026-06-16T20:55:38.453Z,1.0,21949210.21,12443811.38
KXWCGAME-26JUN16FRASEN,France vs Senegal,KXWCGAME-26JUN16FRASEN-SEN,Senegal,Senegal,finalized,no,2026-02-04T18:27:00Z,2026-06-16T21:06:11Z,2026-06-16T20:55:38.453Z,0.0,11938250.8,7747357.62
KXWCGAME-26JUN16FRASEN,France vs Senegal,KXWCGAME-26JUN16FRASEN-TIE,Tie,Tie,finalized,no,2026-02-04T18:27:00Z,2026-06-16T21:06:11Z,2026-06-16T20:55:38.453Z,0.0,11697223.37,6404241.31
KXWCGAME-26JUN15IRINZL,IR Iran vs New Zealand,KXWCGAME-26JUN15IRINZL-IRI,IR Iran,IR Iran,finalized,no,2026-02-04T18:27:00Z,2026-06-16T03:04:42Z,2026-06-16T02:53:28.978Z,0.0,17426298.36,10234727.9
KXWCGAME-26JUN15IRINZL,IR Iran vs New Zealand,KXWCGAME-26JUN15IRINZL-NZL,New Zealand,New Zealand,finalized,no,2026-02-04T18:27:00Z,2026-06-16T03:04:42Z,2026-06-16T02:53:28.978Z,0.0,19414605.62,9958651.14
KXWCGAME-26JUN15IRINZL,IR Iran vs New Zealand,KXWCGAME-26JUN15IRINZL-TIE,Tie,Tie,finalized,yes,2026-02-04T18:27:00Z,2026-06-16T03:04:42Z,2026-06-16T02:53:28.978Z,1.0,11829965.94,6107755.07
KXWCGAME-26JUN15KSAURU,Saudi Arabia vs Uruguay,KXWCGAME-26JUN15KSAURU-KSA,Saudi Arabia,Saudi Arabia,finalized,no,2026-02-04T18:27:00Z,2026-06-16T00:07:33Z,2026-06-15T23:54:16.144Z,0.0,20380641.71,9901484.39
KXWCGAME-26JUN15KSAURU,Saudi Arabia vs Uruguay,KXWCGAME-26JUN15KSAURU-URU,Uruguay,Uruguay,finalized,no,2026-02-04T18:27:00Z,2026-06-16T00:07:33Z,2026-06-15T23:54:16.144Z,0.0,13907036.3,7716304.54
KXWCGAME-26JUN15KSAURU,Saudi Arabia vs Uruguay,KXWCGAME-26JUN15KSAURU-TIE,Tie,Tie,finalized,yes,2026-02-04T18:27:00Z,2026-06-16T00:07:33Z,2026-06-15T23:54:16.144Z,1.0,13886125.18,7868837.2
KXWCGAME-26JUN15BELEGY,Belgium vs Egypt,KXWCGAME-26JUN15BELEGY-BEL,Belgium,Belgium,finalized,no,2026-02-04T18:27:00Z,2026-06-15T20:59:13Z,2026-06-15T20:48:26.72Z,0.0,17953740.12,10894086.73
KXWCGAME-26JUN15BELEGY,Belgium vs Egypt,KXWCGAME-26JUN15BELEGY-EGY,Egypt,Egypt,finalized,no,2026-02-04T18:27:00Z,2026-06-15T20:59:13Z,2026-06-15T20:48:26.72Z,0.0,16616828.64,8298733.96
KXWCGAME-26JUN15BELEGY,Belgium vs Egypt,KXWCGAME-26JUN15BELEGY-TIE,Tie,Tie,finalized,yes,2026-02-04T18:27:00Z,2026-06-15T20:59:13Z,2026-06-15T20:48:26.72Z,1.0,10480651.23,6023425.33
KXWCGAME-26JUN15ESPCPV,Spain vs Cape Verde,KXWCGAME-26JUN15ESPCPV-ESP,Spain,Spain,finalized,no,2026-02-04T18:27:00Z,2026-06-15T17:57:43Z,2026-06-15T17:46:31.582Z,0.0,16267679.2,9185191.85
KXWCGAME-26JUN15ESPCPV,Spain vs Cape Verde,KXWCGAME-26JUN15ESPCPV-CPV,Cape Verde,Cape Verde,finalized,no,2026-02-04T18:27:00Z,2026-06-15T17:57:43Z,2026-06-15T17:46:31.582Z,0.0,21311940.66,13398640.6
KXWCGAME-26JUN15ESPCPV,Spain vs Cape Verde,KXWCGAME-26JUN15ESPCPV-TIE,Tie,Tie,finalized,yes,2026-02-04T18:27:00Z,2026-06-15T17:57:43Z,2026-06-15T17:46:31.582Z,1.0,13059738.18,7381100.83
KXWCGAME-26JUN14SWETUN,Sweden vs Tunisia,KXWCGAME-26JUN14SWETUN-SWE,Sweden,Sweden,finalized,yes,2026-05-22T18:51:00Z,2026-06-15T03:59:26Z,2026-06-15T05:00:00Z,1.0,17098588.4,11649872.29
KXWCGAME-26JUN14SWETUN,Sweden vs Tunisia,KXWCGAME-26JUN14SWETUN-TUN,Tunisia,Tunisia,finalized,no,2026-05-22T18:51:00Z,2026-06-15T03:59:26Z,2026-06-15T05:00:00Z,0.0,7819800.59,5924629.13
KXWCGAME-26JUN14SWETUN,Sweden vs Tunisia,KXWCGAME-26JUN14SWETUN-TIE,Tie,Tie,finalized,no,2026-05-22T18:51:00Z,2026-06-15T03:59:26Z,2026-06-15T05:00:00Z,0.0,3911086.64,2206425.41
KXWCGAME-26JUN14CIVECU,Ivory Coast vs Ecuador,KXWCGAME-26JUN14CIVECU-CIV,Ivory Coast,Ivory Coast,finalized,yes,2026-02-04T18:27:00Z,2026-06-15T01:05:51Z,2026-06-15T00:53:07.37Z,1.0,10294343.68,4809754.53
KXWCGAME-26JUN14CIVECU,Ivory Coast vs Ecuador,KXWCGAME-26JUN14CIVECU-ECU,Ecuador,Ecuador,finalized,no,2026-02-04T18:27:00Z,2026-06-15T01:05:51Z,2026-06-15T00:53:07.37Z,0.0,14907262.61,10727969.3
KXWCGAME-26JUN14CIVECU,Ivory Coast vs Ecuador,KXWCGAME-26JUN14CIVECU-TIE,Tie,Tie,finalized,no,2026-02-04T18:27:00Z,2026-06-15T01:05:51Z,2026-06-15T00:53:07.37Z,0.0,7003154.52,3475651.73
KXWCGAME-26JUN14NEDJPN,Netherlands vs Japan,KXWCGAME-26JUN14NEDJPN-NED,Netherlands,Netherlands,finalized,no,2026-02-04T18:27:00Z,2026-06-14T21:57:40Z,2026-06-14T21:45:52.843Z,0.0,29396583.48,19400247.83
KXWCGAME-26JUN14NEDJPN,Netherlands vs Japan,KXWCGAME-26JUN14NEDJPN-JPN,Japan,Japan,finalized,no,2026-02-04T18:27:00Z,2026-06-14T21:57:40Z,2026-06-14T21:45:52.843Z,0.0,17748713.92,10081634.7
KXWCGAME-26JUN14NEDJPN,Netherlands vs Japan,KXWCGAME-26JUN14NEDJPN-TIE,Tie,Tie,finalized,yes,2026-02-04T18:27:00Z,2026-06-14T21:57:40Z,2026-06-14T21:45:52.843Z,1.0,10102781.4,4149012.68
KXWCGAME-26JUN14GERCUW,Germany vs Curacao,KXWCGAME-26JUN14GERCUW-GER,Germany,Germany,finalized,yes,2026-02-04T18:27:00Z,2026-06-14T19:00:24Z,2026-06-14T18:59:51Z,1.0,5850457.03,4254548.75
KXWCGAME-26JUN14GERCUW,Germany vs Curacao,KXWCGAME-26JUN14GERCUW-CUW,Curacao,Curacao,finalized,no,2026-02-04T18:27:00Z,2026-06-14T19:00:24Z,2026-06-14T18:59:51Z,0.0,23193990.5,18651281.59
KXWCGAME-26JUN14GERCUW,Germany vs Curacao,KXWCGAME-26JUN14GERCUW-TIE,Tie,Tie,finalized,no,2026-02-04T18:27:00Z,2026-06-14T19:00:24Z,2026-06-14T18:59:51Z,0.0,11010726.84,7220405.29
KXWCGAME-26JUN14AUSTUR,Australia vs Turkiye,KXWCGAME-26JUN14AUSTUR-AUS,Australia,Australia,finalized,yes,2026-05-22T18:51:00Z,2026-06-14T05:58:11Z,2026-06-14T07:00:00Z,1.0,18483487.91,10993493.78
KXWCGAME-26JUN14AUSTUR,Australia vs Turkiye,KXWCGAME-26JUN14AUSTUR-TUR,Turkiye,Turkiye,finalized,no,2026-05-22T18:51:00Z,2026-06-14T05:58:11Z,2026-06-14T07:00:00Z,0.0,21912857.69,14885856.34
KXWCGAME-26JUN14AUSTUR,Australia vs Turkiye,KXWCGAME-26JUN14AUSTUR-TIE,Tie,Tie,finalized,no,2026-05-22T18:51:00Z,2026-06-14T05:58:11Z,2026-06-14T07:00:00Z,0.0,10240763.19,6783785.21
KXWCGAME-26JUN13HTISCO,Haiti vs Scotland,KXWCGAME-26JUN13HTISCO-HTI,Haiti,Haiti,finalized,no,2026-02-04T18:27:00Z,2026-06-14T03:04:47Z,2026-06-14T02:52:51.846Z,0.0,9921462.15,6520060.25
KXWCGAME-26JUN13HTISCO,Haiti vs Scotland,KXWCGAME-26JUN13HTISCO-SCO,Scotland,Scotland,finalized,yes,2026-02-04T18:27:00Z,2026-06-14T03:04:47Z,2026-06-14T02:52:51.846Z,1.0,17636961.34,11493743.65
KXWCGAME-26JUN13HTISCO,Haiti vs Scotland,KXWCGAME-26JUN13HTISCO-TIE,Tie,Tie,finalized,no,2026-02-04T18:27:00Z,2026-06-14T03:04:47Z,2026-06-14T02:52:51.846Z,0.0,4694527.63,2665177.95
KXWCGAME-26JUN13BRAMAR,Brazil vs Morocco,KXWCGAME-26JUN13BRAMAR-BRA,Brazil,Brazil,finalized,no,2026-02-04T18:27:00Z,2026-06-14T00:07:37Z,2026-06-13T23:56:17.218Z,0.0,33414193.86,19359386.36
KXWCGAME-26JUN13BRAMAR,Brazil vs Morocco,KXWCGAME-26JUN13BRAMAR-MAR,Morocco,Morocco,finalized,no,2026-02-04T18:27:00Z,2026-06-14T00:07:37Z,2026-06-13T23:56:17.218Z,0.0,21279211.08,12403208.13
KXWCGAME-26JUN13BRAMAR,Brazil vs Morocco,KXWCGAME-26JUN13BRAMAR-TIE,Tie,Tie,finalized,yes,2026-02-04T18:27:00Z,2026-06-14T00:07:37Z,2026-06-13T23:56:17.218Z,1.0,8405923.47,4573243.61
KXWCGAME-26JUN13QATSUI,Qatar vs Switzerland,KXWCGAME-26JUN13QATSUI-QAT,Qatar,Qatar,finalized,no,2026-02-04T18:27:00Z,2026-06-13T21:07:53Z,2026-06-13T20:52:40.708Z,0.0,17304888.83,13887165.01
KXWCGAME-26JUN13QATSUI,Qatar vs Switzerland,KXWCGAME-26JUN13QATSUI-SUI,Switzerland,Switzerland,finalized,no,2026-02-04T18:27:00Z,2026-06-13T21:07:53Z,2026-06-13T20:52:40.708Z,0.0,14696727.51,8476227.85
KXWCGAME-26JUN13QATSUI,Qatar vs Switzerland,KXWCGAME-26JUN13QATSUI-TIE,Tie,Tie,finalized,yes,2026-02-04T18:27:00Z,2026-06-13T21:07:53Z,2026-06-13T20:52:40.708Z,1.0,8366144.61,4234856.83
KXWCGAME-26JUN12USAPAR,USA vs Paraguay,KXWCGAME-26JUN12USAPAR-USA,USA,USA,finalized,yes,2026-02-04T18:27:00Z,2026-06-13T03:03:46Z,2026-06-13T02:51:13.713Z,1.0,43036999.64,28858033.71
KXWCGAME-26JUN12USAPAR,USA vs Paraguay,KXWCGAME-26JUN12USAPAR-PAR,Paraguay,Paraguay,finalized,no,2026-02-04T18:27:00Z,2026-06-13T03:03:46Z,2026-06-13T02:51:13.713Z,0.0,10746926.04,8666751.28
KXWCGAME-26JUN12USAPAR,USA vs Paraguay,KXWCGAME-26JUN12USAPAR-TIE,Tie,Tie,finalized,no,2026-02-04T18:27:00Z,2026-06-13T03:03:46Z,2026-06-13T02:51:13.713Z,0.0,6540280.51,4095959.64
KXWCGAME-26JUN12CANBIH,Canada vs Bosnia and Herzegovina,KXWCGAME-26JUN12CANBIH-CAN,Canada,Canada,finalized,no,2026-05-22T18:51:00Z,2026-06-12T20:59:58Z,2026-06-12T22:00:00Z,0.0,23351822.87,12304412.09
KXWCGAME-26JUN12CANBIH,Canada vs Bosnia and Herzegovina,KXWCGAME-26JUN12CANBIH-BIH,Bosnia and Herzegovina,Bosnia and Herzegovina,finalized,no,2026-05-22T18:51:00Z,2026-06-12T20:59:58Z,2026-06-12T22:00:00Z,0.0,19190405.26,11061042.65
KXWCGAME-26JUN12CANBIH,Canada vs Bosnia and Herzegovina,KXWCGAME-26JUN12CANBIH-TIE,Tie,Tie,finalized,yes,2026-05-22T18:51:00Z,2026-06-12T20:59:58Z,2026-06-12T22:00:00Z,1.0,9856093.89,5674946.0
KXWCGAME-26JUN11KORCZE,Korea Republic vs Czechia,KXWCGAME-26JUN11KORCZE-KOR,Korea Republic,Korea Republic,finalized,yes,2026-05-22T18:51:00Z,2026-06-12T04:00:48Z,2026-06-12T05:00:00Z,1.0,36093367.43,16482184.26
KXWCGAME-26JUN11KORCZE,Korea Republic vs Czechia,KXWCGAME-26JUN11KORCZE-CZE,Czechia,Czechia,finalized,no,2026-05-22T18:51:00Z,2026-06-12T04:00:48Z,2026-06-12T05:00:00Z,0.0,9118455.28,5223890.94
KXWCGAME-26JUN11KORCZE,Korea Republic vs Czechia,KXWCGAME-26JUN11KORCZE-TIE,Tie,Tie,finalized,no,2026-05-22T18:51:00Z,2026-06-12T04:00:48Z,2026-06-12T05:00:00Z,0.0,13036371.06,8498131.74
KXWCGAME-26JUN11MEXRSA,Mexico vs South Africa,KXWCGAME-26JUN11MEXRSA-MEX,Mexico,Mexico,finalized,yes,2026-02-04T18:17:00Z,2026-06-11T21:07:29Z,2026-06-11T20:55:26.354Z,1.0,11168217.15,8725856.93
KXWCGAME-26JUN11MEXRSA,Mexico vs South Africa,KXWCGAME-26JUN11MEXRSA-RSA,South Africa,South Africa,finalized,no,2026-02-04T18:17:00Z,2026-06-11T21:07:29Z,2026-06-11T20:55:26.354Z,0.0,10521771.41,9246855.18
KXWCGAME-26JUN11MEXRSA,Mexico vs South Africa,KXWCGAME-26JUN11MEXRSA-TIE,Tie,Tie,finalized,no,2026-02-04T18:17:00Z,2026-06-11T21:07:29Z,2026-06-11T20:55:26.354Z,0.0,2197626.08,1740071.98
